GEOID,COUNTYFP,VTD,total_reg,age_18_19,age_20_24,age_25_29,age_30_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_10,eth2_23,eth2_34,eth2_21,eth2_14,eth2_61,eth2_12,eth2_35,eth2_38,eth2_85,eth2_33,eth2_32,eth2_55,eth2_66,eth2_29,eth2_59,eth2_unk,g20201103,p20200804,r20200714,s20200707,r20200707,r20200630,s20200623,pp20200310,s20200204,s20200121,s20191105,s20190820,r20190604,r20190521,g20181106,r20180911,p20180807,g20161108,p20160802,pp20160315,g20141104,p20140805,g20121106,p20120807,pp20120207,g20101102,p20100803
29189LEM018,189,LEM018,80,0,1,6,6,10,12,14,20,9,2,8,72,0,0,0,47,3,0,5,13,12,47,0,3,7,2,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,12,51,16,0,0,0,0,0,15,0,0,1,0,0,0,37,0,16,45,13,28,22,10,44,18,5,26,11
29189LEM019,189,LEM019,65,0,12,9,11,12,7,9,1,1,3,1,63,1,0,0,41,0,3,7,5,9,41,3,0,0,1,6,0,0,0,4,0,0,0,0,0,0,0,0,0,1,9,41,10,0,0,0,0,0,15,0,0,0,0,0,0,27,0,10,29,4,10,7,5,17,4,0,11,2
29189LEM020,189,LEM020,63,0,2,9,7,7,9,17,8,2,2,7,56,0,0,0,46,0,0,6,5,6,46,0,0,0,0,0,0,6,0,4,0,0,0,0,1,0,0,0,0,0,6,34,14,0,0,0,0,0,10,0,0,0,0,0,0,36,0,20,39,10,15,16,6,31,4,2,18,8
29189LEM021,189,LEM021,1119,9,69,76,82,166,171,192,198,108,48,150,957,12,0,0,800,25,18,27,100,149,800,18,25,14,7,6,4,7,2,47,5,0,0,1,6,2,0,0,0,6,149,724,316,0,0,0,0,2,288,0,0,0,0,0,0,628,0,378,699,221,388,321,227,591,199,56,405,152
29189LEM022,189,LEM022,1236,10,67,86,105,172,191,220,188,139,55,177,1038,21,0,0,864,43,13,31,133,152,864,13,43,34,2,9,8,15,2,51,1,1,0,3,6,1,0,0,2,9,152,841,373,0,0,0,0,0,320,0,0,0,0,0,0,654,0,401,792,232,422,360,237,681,181,50,471,163
29189LEM023,189,LEM023,972,3,68,112,93,153,107,199,139,67,31,183,767,22,0,0,710,19,52,32,43,116,710,51,19,9,10,3,7,16,2,21,0,0,0,0,0,1,0,0,0,2,116,636,291,0,0,0,0,0,235,0,0,1,0,0,0,516,0,317,587,175,325,291,193,495,156,59,331,158
29189LEM024,189,LEM024,1206,11,66,100,97,152,141,254,203,121,60,318,868,20,0,0,910,33,14,25,72,152,910,14,33,9,6,4,1,13,2,37,0,0,0,0,4,1,0,0,1,4,152,859,391,0,0,0,0,1,308,0,0,0,0,0,0,741,0,447,814,277,447,429,294,695,225,84,521,207
29189LEM025,189,LEM025,92,0,5,7,11,18,13,18,13,7,0,8,84,0,0,0,63,2,1,2,10,14,63,1,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,5,14,64,19,0,0,0,0,0,18,0,0,0,0,0,0,54,0,34,57,13,30,30,18,59,12,2,32,12
29189LEM026,189,LEM026,136,2,8,12,15,16,24,30,19,8,2,14,122,0,0,0,103,12,3,0,6,12,103,3,12,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,12,83,34,0,0,0,0,0,26,0,0,0,0,0,0,72,0,42,76,21,49,42,30,67,25,12,56,26
29189LEM027,189,LEM027,127,1,4,9,9,26,17,18,22,16,5,20,107,0,0,0,87,5,4,0,7,24,87,4,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,24,86,40,0,0,0,0,0,41,0,0,0,0,0,0,76,0,55,88,34,50,42,32,68,31,8,49,22
29189LEM028,189,LEM028,139,3,10,11,12,21,21,23,19,17,2,13,124,2,0,0,100,7,0,2,18,12,100,0,7,3,1,0,2,0,1,5,0,0,0,0,5,0,2,0,0,0,12,103,33,0,0,0,0,0,39,0,0,0,0,0,0,80,0,47,82,27,51,36,28,79,22,9,45,20
29189LEM029,189,LEM029,94,0,2,3,6,13,10,17,23,13,7,24,70,0,0,0,58,1,5,2,11,17,58,5,1,3,0,2,1,0,0,4,0,0,0,0,0,0,0,0,1,2,17,77,43,0,0,0,0,0,36,0,0,0,0,0,0,63,0,50,65,28,46,39,32,56,14,8,43,20
29189LEM030,189,LEM030,1611,17,98,128,134,286,231,294,233,128,60,336,1260,15,0,0,1163,41,30,41,111,225,1163,30,41,18,7,4,9,19,3,41,5,0,0,2,12,1,3,0,3,11,225,1146,527,0,0,0,0,0,455,0,0,0,0,0,0,943,0,562,1043,338,581,466,352,869,247,63,598,234
29189LEM031,189,LEM031,692,7,29,41,51,116,71,136,113,86,41,142,540,10,0,0,538,13,19,12,29,81,538,19,13,10,4,1,3,4,1,6,2,0,0,0,0,0,0,0,0,4,81,502,229,0,0,0,0,0,153,0,0,0,0,0,0,418,0,288,471,156,261,258,180,418,137,43,313,137
29189LEM032,189,LEM032,489,4,32,29,35,50,75,96,85,59,24,124,353,12,0,0,373,10,10,6,27,63,373,10,10,14,4,1,3,1,0,7,0,0,0,0,0,1,0,0,1,0,63,370,172,0,0,0,0,0,130,0,0,0,0,0,0,315,0,205,356,120,205,194,150,312,114,37,243,123
29189LEM033,189,LEM033,94,0,5,10,6,12,14,19,16,6,6,5,89,0,0,0,54,1,0,1,27,11,54,0,1,4,0,1,1,0,0,16,0,0,0,0,3,0,0,0,0,2,11,48,17,0,0,0,0,0,14,0,0,0,0,0,0,35,0,14,47,7,19,17,7,35,8,1,20,5
29189MER001,189,MER001,92,1,10,14,6,13,7,15,20,4,2,62,21,9,0,0,82,0,0,0,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,81,30,0,0,0,0,0,23,0,0,0,0,0,0,62,0,24,54,20,34,31,26,51,21,5,38,14
29189MER002,189,MER002,4,0,1,1,0,0,0,2,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,3,0,1,3,0,0,1,0
29189MER003,189,MER003,870,10,70,53,40,105,150,177,180,59,26,663,149,58,0,0,721,15,1,10,12,111,721,1,15,5,0,5,0,0,5,4,0,0,0,0,1,2,0,0,0,0,111,731,330,0,0,0,0,0,229,0,0,0,0,0,0,612,0,340,644,191,346,335,220,589,163,68,421,183
29189MER004,189,MER004,479,1,35,35,30,49,78,120,87,29,15,382,61,36,0,0,401,6,2,5,10,55,401,2,6,0,0,1,5,4,0,0,0,0,0,0,0,1,4,0,0,0,55,386,163,0,0,0,0,0,115,0,0,0,0,0,0,321,0,162,358,107,186,193,115,323,78,37,237,122
29189MER005,189,MER005,6,0,1,0,1,0,0,2,2,0,0,2,0,4,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,1,2,2,0,2,0,0,3,2
29189MER006,189,MER006,400,10,28,23,15,62,84,89,69,11,9,324,45,31,0,0,328,7,0,2,14,49,328,0,7,6,2,0,1,0,0,2,0,0,0,0,0,0,2,0,3,0,49,338,164,0,0,0,0,0,89,0,0,0,0,0,0,261,0,142,282,77,159,167,86,266,85,25,209,97
29189MER007,189,MER007,12,0,1,1,2,1,1,2,3,1,0,1,11,0,0,0,10,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,6,0,2,3,4,5,0,0,3,1
29189MER008,189,MER008,683,17,68,33,30,66,144,156,119,38,11,527,130,26,0,0,578,12,2,25,14,52,578,2,12,1,6,14,3,0,3,1,2,3,3,0,0,0,0,0,3,0,52,576,232,0,0,0,0,0,150,0,0,1,0,0,0,435,0,220,477,130,207,234,158,418,116,38,299,126
29189MER009,189,MER009,43,0,3,3,2,4,10,5,9,7,0,33,9,1,0,0,39,0,0,0,2,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,31,13,0,0,0,0,0,7,0,0,0,0,0,0,20,0,18,30,7,15,16,4,22,6,6,15,11
29189MER010,189,MER010,416,7,57,22,31,48,87,110,37,12,5,313,85,18,0,0,332,5,2,16,11,50,332,2,5,5,3,4,5,2,1,0,5,0,1,0,0,0,0,0,0,0,50,339,138,0,0,0,0,0,94,0,0,1,0,0,0,272,0,123,292,88,139,133,62,251,61,17,166,55
29189MER011,189,MER011,619,14,65,38,29,61,113,140,105,45,9,466,99,54,0,0,503,20,0,19,12,65,503,0,18,8,9,9,2,0,1,0,0,0,0,0,0,0,2,2,0,0,65,521,225,0,0,0,0,0,154,0,0,2,0,0,0,426,0,206,434,126,220,212,131,378,96,24,265,105
29189MER012,189,MER012,880,12,93,65,75,123,151,181,124,43,13,678,147,55,0,0,676,34,1,32,15,122,676,1,33,9,17,10,0,2,3,2,0,3,0,0,0,0,0,1,0,1,122,746,321,0,0,0,0,0,212,0,0,0,0,0,0,573,0,286,642,178,327,329,198,561,125,45,383,164
29189MER013,189,MER013,817,9,50,61,73,155,144,144,104,60,17,528,99,190,0,0,697,16,0,8,9,87,697,0,16,0,1,4,4,1,1,1,1,1,1,2,0,0,0,0,0,0,87,613,256,0,0,0,0,0,150,0,0,1,0,2,0,473,0,255,550,148,257,233,138,472,130,58,308,140
29189MER014,189,MER014,7,0,2,0,0,0,4,1,0,0,0,6,0,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,4,0,3,0,0,3,0,0,3,1
29189MER015,189,MER015,44,1,4,2,3,11,11,9,3,0,0,35,5,4,0,0,39,0,1,3,0,1,39,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,8,0,0,0,0,0,10,0,0,0,0,0,0,32,0,17,34,9,14,17,8,27,2,3,15,6
29189MER016,189,MER016,36,0,1,1,4,3,4,7,4,6,6,23,10,3,0,0,26,0,0,0,1,9,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,14,0,0,0,0,0,10,0,0,0,0,0,0,26,0,15,28,12,10,12,9,26,7,3,16,10
29189MER017,189,MER017,1745,36,157,104,119,345,318,284,176,120,84,1262,223,260,0,0,1466,30,7,25,42,175,1466,7,29,19,3,10,6,1,5,8,4,4,2,1,0,1,0,1,0,0,175,1375,718,0,0,0,0,0,403,0,0,0,0,0,0,1062,0,593,1168,337,574,550,330,1029,272,91,674,272
29189MER018,189,MER018,1235,20,111,99,87,199,187,231,165,101,33,794,171,270,0,0,1080,16,2,8,11,118,1080,2,15,6,0,2,0,3,2,2,1,0,1,0,0,0,0,1,0,0,118,944,464,0,0,0,0,0,251,0,0,0,0,0,0,710,0,437,820,251,403,413,255,712,208,86,483,208
29189MER019,189,MER019,2485,50,222,124,112,539,595,428,270,118,26,2029,304,152,0,0,2006,34,14,52,54,325,2006,12,33,21,15,20,11,2,6,3,8,0,1,0,1,2,4,1,4,5,325,2074,1059,0,0,0,0,0,442,0,0,4,0,0,0,1543,0,787,1785,440,847,869,435,1545,337,129,1027,404
29189MER020,189,MER020,85,0,7,4,3,20,11,17,12,2,9,68,6,11,0,0,79,1,0,0,0,5,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,26,0,0,0,0,0,15,0,0,0,0,0,0,44,0,33,61,18,38,33,20,53,12,6,40,14
29189MER021,189,MER021,17,0,1,0,0,4,3,2,1,4,2,10,5,2,0,0,9,1,0,0,4,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,13,8,0,0,0,0,0,6,0,0,0,0,0,0,12,0,6,13,6,7,5,6,13,6,4,9,7
29189MER022,189,MER022,1480,18,109,98,149,290,225,241,188,133,29,1176,192,112,0,0,1249,39,6,13,22,151,1249,6,39,4,5,3,3,3,2,9,0,0,3,0,1,0,1,0,0,1,151,1276,697,0,0,0,0,0,347,0,0,0,0,0,0,947,0,518,1054,310,540,562,301,913,243,75,606,281
29189MER023,189,MER023,1937,30,193,120,130,305,369,399,290,91,10,1482,292,163,0,0,1582,39,6,29,60,221,1582,6,39,30,6,9,14,8,4,5,2,2,0,5,0,0,0,0,2,1,221,1597,706,0,0,0,0,0,472,0,0,1,0,0,0,1271,0,710,1397,392,703,695,420,1224,311,94,834,309
29189MER024,189,MER024,2022,40,170,117,94,274,363,447,342,134,41,1538,302,182,0,0,1611,50,4,68,39,250,1611,4,48,8,20,25,7,18,2,2,2,2,2,0,0,1,8,2,8,1,250,1697,756,0,0,0,0,0,544,0,0,2,0,0,0,1402,0,798,1506,449,773,790,507,1347,323,123,941,382
29189MER025,189,MER025,1192,17,86,68,91,207,178,192,213,113,25,835,169,188,0,0,1005,19,0,23,22,123,1005,0,19,13,3,11,3,3,3,6,0,0,0,0,0,0,0,0,0,0,123,947,441,0,0,0,0,0,334,0,0,1,0,0,0,766,0,464,845,265,443,439,309,755,209,85,551,202
29189MER026,189,MER026,244,6,20,23,18,37,30,59,26,19,6,148,40,56,0,0,210,8,1,2,0,23,210,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,195,69,0,0,0,0,0,64,0,0,0,0,0,0,156,0,95,161,52,89,85,56,146,40,16,96,38
29189MER027,189,MER027,470,12,63,31,17,61,103,107,48,19,9,355,94,21,0,0,357,12,1,32,12,56,357,1,12,3,15,12,4,0,5,1,0,0,0,0,0,0,2,0,1,1,56,404,149,0,0,0,0,0,103,0,0,2,0,0,0,291,0,114,325,82,151,150,79,277,60,25,178,65
29189MER028,189,MER028,28,0,2,1,4,4,0,12,3,1,1,22,6,0,0,0,21,1,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,21,6,0,0,0,0,0,7,0,0,0,0,0,0,17,0,10,19,4,10,6,6,15,2,1,13,1
29189MER029,189,MER029,559,10,72,42,32,71,89,145,74,19,5,441,95,23,0,0,424,10,5,16,24,80,424,5,10,15,9,5,2,0,2,0,0,0,0,0,0,0,0,0,7,0,80,487,218,0,0,0,0,0,170,0,0,2,0,0,0,380,0,180,398,124,196,202,121,349,94,26,225,88
29189MER030,189,MER030,528,10,49,26,44,79,106,106,67,36,5,386,72,70,0,0,453,3,2,14,4,52,453,2,3,1,4,8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,52,445,223,0,0,0,0,0,111,0,0,0,0,0,0,338,0,173,356,86,185,178,101,321,77,18,223,89
29189MER031,189,MER031,6,0,0,0,0,1,1,2,0,0,2,2,2,2,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,2,0,0,0,4,0,2,4,4,3,5,5,5,4,1,5,3
29189MER032,189,MER032,409,7,22,24,32,68,47,63,97,41,8,286,43,80,0,0,347,4,0,3,6,49,347,0,4,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,3,49,329,146,0,0,0,0,0,118,0,0,0,0,0,0,299,0,175,310,96,165,178,111,279,80,29,196,75
29189MER033,189,MER033,343,3,12,13,6,31,47,63,83,68,17,247,52,44,0,0,265,4,0,10,16,48,265,0,4,12,4,4,2,0,0,0,2,0,0,0,0,1,0,0,1,0,48,285,145,0,0,0,0,0,120,0,0,2,0,0,0,253,0,143,265,106,149,154,112,235,76,31,181,84
29189MER034,189,MER034,802,10,52,81,73,134,81,157,140,59,15,548,129,125,0,0,614,21,11,13,33,110,614,11,20,11,3,7,13,2,1,1,0,5,0,0,0,0,0,1,2,1,110,670,309,0,0,0,0,0,215,0,0,1,0,0,0,532,0,289,544,183,299,275,183,472,127,44,330,130
29189MER035,189,MER035,10,0,2,2,0,1,1,2,2,0,0,5,4,1,0,0,8,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,2,2,2,2,2,3,1,1,3,1
29189MER036,189,MER036,748,11,62,48,49,116,136,153,129,35,9,562,131,55,0,0,584,16,2,45,29,72,584,2,16,18,5,37,5,0,3,0,0,2,0,0,0,0,0,0,3,0,72,622,266,0,0,0,0,0,171,0,0,0,0,0,0,519,0,248,545,171,273,279,167,475,138,44,326,130
29189MER037,189,MER037,454,11,34,33,30,72,72,81,69,42,10,295,68,91,0,0,386,14,0,4,11,39,386,0,14,6,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,39,357,146,0,0,0,0,0,110,0,0,0,0,0,0,276,0,157,305,95,149,152,102,270,67,25,189,59
29189MER038,189,MER038,1465,36,136,96,88,220,269,345,197,67,11,1114,245,106,0,0,1142,41,3,35,40,204,1142,3,41,17,14,7,6,8,6,10,0,0,0,0,0,0,2,0,4,0,204,1255,543,0,0,0,0,0,352,0,0,1,0,0,0,1001,0,526,1099,331,539,593,334,969,210,76,654,224
29189MER039,189,MER039,16,0,1,0,2,2,0,4,4,3,0,16,0,0,0,0,13,0,0,3,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,10,0,0,0,0,0,0,12,0,8,11,3,8,6,4,8,2,0,9,4
29189MER040,189,MER040,14,0,0,2,1,3,2,0,4,2,0,10,4,0,0,0,10,0,4,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,4,0,0,0,0,0,0,12,0,3,14,5,8,6,4,9,4,0,6,4
29189MER041,189,MER041,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
29189MER042,189,MER042,1624,27,116,89,112,359,319,262,246,83,11,1152,207,265,0,0,1387,21,4,29,18,165,1387,4,21,5,7,10,1,2,3,2,1,0,1,4,0,1,4,0,0,0,165,1332,543,0,0,0,0,0,351,0,0,0,0,0,0,1012,0,570,1132,321,569,526,358,1016,211,52,656,223
29189MER043,189,MER043,456,6,23,24,43,74,69,86,61,59,11,300,52,104,0,0,390,6,0,0,8,52,390,0,4,1,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,52,350,136,0,0,0,0,0,114,0,0,70,0,0,0,279,0,158,306,107,153,158,102,285,76,29,205,79
29189MER044,189,MER044,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0
29189MER045,189,MER045,611,14,70,53,34,75,131,113,89,29,3,442,116,53,0,0,427,17,5,55,34,73,427,5,17,24,16,29,1,1,1,1,3,0,0,0,0,2,0,0,6,0,73,482,171,0,0,0,0,0,137,0,0,1,0,0,0,381,0,171,402,81,173,168,96,332,64,22,213,84
29189MER046,189,MER046,200,2,13,13,13,24,31,43,47,8,6,139,49,12,0,0,167,0,3,0,0,30,167,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,167,85,0,0,0,0,0,57,0,0,0,0,0,0,139,0,91,159,72,93,92,60,139,55,20,106,58
29189MER047,189,MER047,444,11,42,36,23,64,70,128,51,13,6,351,65,28,0,0,354,1,0,14,24,51,354,0,1,15,10,2,0,1,1,2,0,0,0,2,1,1,0,0,1,0,51,386,159,0,0,0,0,0,137,0,0,0,0,0,0,317,0,154,343,82,196,184,98,295,53,25,198,71
29189MER207,189,MER207,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29189MHT001,189,MHT001,421,3,32,31,30,71,63,65,72,36,18,249,77,95,0,0,322,12,8,16,9,54,322,8,12,3,9,5,4,0,2,0,0,0,0,0,0,1,1,0,0,0,54,314,154,0,0,0,0,0,113,0,0,0,0,0,0,251,0,120,279,83,143,146,85,246,61,12,170,65
29189MHT002,189,MHT002,724,15,55,49,29,120,107,146,128,63,12,520,154,50,0,0,518,21,0,28,17,140,518,0,19,1,19,7,10,0,1,0,0,0,1,0,0,0,0,2,1,4,140,627,326,0,0,0,0,0,249,0,0,0,0,0,0,516,0,305,530,201,329,356,221,485,165,51,369,163
29189MHT003,189,MHT003,712,11,45,46,48,128,114,104,136,62,18,479,125,108,0,0,495,28,8,36,20,125,495,8,27,8,10,17,3,2,1,2,6,2,0,0,0,2,1,1,0,2,125,604,290,0,0,0,0,0,236,0,0,0,0,0,0,477,0,290,510,164,282,297,171,441,116,37,322,129
29189MHT004,189,MHT004,754,5,46,48,56,128,88,140,117,78,47,538,152,64,0,0,532,32,3,29,18,140,532,3,26,4,24,2,9,0,3,2,0,0,0,2,0,0,1,6,0,0,140,631,290,0,0,0,0,0,199,0,0,3,0,0,0,529,0,294,559,157,304,329,202,504,129,40,347,150
29189MHT005,189,MHT005,1068,16,64,67,71,168,168,167,181,111,55,580,390,98,0,0,743,32,23,66,54,150,743,22,32,14,25,20,24,4,13,3,3,4,2,0,1,5,0,0,0,0,150,841,403,0,0,0,0,0,317,0,0,0,0,0,0,691,0,358,756,232,423,410,259,650,185,60,447,172
29189MHT006,189,MHT006,156,0,9,13,13,32,25,23,21,13,7,97,29,30,0,0,114,2,1,20,5,14,114,1,2,4,9,8,0,0,3,1,0,0,0,0,0,0,0,0,0,0,14,125,56,0,0,0,0,0,52,0,0,0,0,0,0,99,0,55,101,32,57,65,34,82,32,9,60,21
29189MHT007,189,MHT007,65,1,6,5,5,8,8,8,9,14,1,51,11,3,0,0,56,4,0,2,0,3,56,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,36,0,0,0,0,0,20,0,0,0,0,0,0,49,0,29,52,27,28,34,28,44,19,10,36,22
29189MHT008,189,MHT008,500,2,7,14,25,41,52,88,123,97,49,257,222,21,0,0,373,10,6,13,22,76,373,6,8,9,7,1,8,2,3,1,0,0,0,2,1,0,1,2,0,0,76,418,241,0,0,0,0,0,208,0,0,0,0,0,0,364,0,221,399,142,222,223,160,362,112,32,260,131
29189MHT009,189,MHT009,1473,14,118,102,92,198,212,297,216,162,62,911,494,68,0,0,919,30,39,168,82,235,919,39,29,29,41,102,37,4,13,3,3,0,2,1,1,1,1,1,3,0,235,1222,582,0,0,0,0,0,463,0,0,0,0,0,0,1009,0,562,1062,327,584,624,375,938,305,91,685,298
29189MHT010,189,MHT010,359,5,21,19,32,63,38,71,65,26,19,174,154,31,0,0,277,11,8,9,9,45,277,8,11,2,3,4,2,0,2,2,0,1,0,1,0,1,0,0,0,0,45,291,160,0,0,0,0,0,125,0,0,0,0,0,0,233,0,137,260,81,148,143,93,223,71,21,151,71
29189MHT011,189,MHT011,815,8,38,43,61,142,118,156,152,68,29,284,510,21,0,0,573,19,39,60,28,96,573,39,19,8,31,19,12,4,2,0,3,0,1,0,0,3,0,0,0,1,96,665,323,0,0,0,0,0,260,0,0,0,0,0,0,553,0,322,592,203,353,342,205,528,152,46,368,149
29189MHT012,189,MHT012,43,0,1,2,12,8,7,9,4,0,0,18,4,21,0,0,35,0,1,3,0,4,35,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,11,0,0,0,0,0,13,0,0,0,0,0,0,20,0,16,26,2,12,8,4,17,3,0,9,1
29189MHT013,189,MHT013,118,1,8,7,10,10,11,23,22,20,6,41,72,5,0,0,95,0,2,2,1,18,95,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,98,50,0,0,0,0,0,39,0,0,0,0,0,0,74,0,40,84,29,53,53,29,78,21,5,56,21
29189MHT014,189,MHT014,1208,14,101,114,147,201,181,182,139,95,34,574,282,352,0,0,839,54,42,69,69,135,839,42,54,26,33,15,21,16,4,8,1,3,0,1,2,4,1,0,2,0,135,980,423,0,0,0,0,0,387,0,0,2,0,0,0,704,0,426,754,230,418,392,242,636,191,60,404,186
29189MHT015,189,MHT015,898,6,55,63,70,129,150,167,136,97,25,514,172,212,0,0,733,27,14,15,23,86,733,14,27,2,8,3,12,2,1,0,0,2,0,2,1,2,0,0,2,0,86,729,383,0,0,0,0,0,293,0,0,0,0,0,0,585,0,403,636,255,385,387,267,588,184,60,447,189
29189MHT016,189,MHT016,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1
29189MHT017,189,MHT017,8,0,0,1,1,0,1,4,0,0,1,2,1,5,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,4,2,3,1,1,4,1,0,3,1
29189MHT018,189,MHT018,3,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0
29189MHT019,189,MHT019,1214,16,99,107,99,185,166,221,181,102,38,735,239,240,0,0,905,34,14,54,38,169,905,14,34,9,23,11,18,4,9,4,1,0,1,1,0,1,1,0,0,0,169,996,450,0,0,0,0,0,416,0,0,2,0,0,0,780,0,442,805,266,450,462,305,710,212,83,494,219
29189MHT020,189,MHT020,1069,14,66,83,77,164,164,204,167,102,28,585,227,257,0,0,798,24,30,61,31,125,798,29,24,6,21,16,13,7,3,3,7,1,4,0,0,0,2,0,0,1,125,878,406,0,0,0,0,0,346,0,0,0,0,0,0,690,0,449,776,254,471,442,280,691,213,71,480,220
29189MHT021,189,MHT021,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29189MHT022,189,MHT022,826,5,38,67,68,149,114,163,144,60,18,475,139,212,0,0,680,15,9,18,7,97,680,9,14,0,6,7,1,1,4,1,0,0,4,0,1,0,0,1,0,0,97,686,325,0,0,0,0,0,279,0,0,0,0,0,0,544,0,340,590,171,359,307,207,526,155,46,370,161
29189MHT023,189,MHT023,887,7,63,60,65,109,133,154,159,113,24,477,374,36,0,0,604,11,31,37,36,168,604,30,11,8,27,6,15,1,2,4,1,4,0,0,3,0,0,0,2,0,168,734,385,0,0,0,0,0,303,0,0,0,0,0,0,612,0,378,665,246,406,423,262,594,210,65,442,215
29189MHT024,189,MHT024,296,2,25,17,4,45,59,60,38,32,14,223,60,13,0,0,212,14,0,11,7,52,212,0,14,4,7,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,52,249,117,0,0,0,0,0,80,0,0,0,0,0,0,209,0,112,216,74,122,131,85,205,62,24,144,64
